;fips;INTPTLAT;INTPTLON
727;26075;42.24847379999999;-84.4208679
728;28109;30.7747929;-89.5869043
729;21117;38.9305031;-84.5334381
730;47073;36.4520892;-82.931485
731;55085;45.71617620000001;-89.53453329999999
732;22035;32.7301699;-91.23414090000001
733;21151;37.7255107;-84.2783618
734;48251;32.379820699999996;-97.3649587
735;18049;41.050383700000005;-86.265006
736;28149;32.3560946;-90.8523838
737;13139;34.317568900000005;-83.8184997
738;08045;39.59935170000001;-107.90978020000001
739;72153;18.0856688;-66.85790089999999
740;25013;42.136197499999994;-72.63564759999998
741;19059;43.3896107;-95.1960572
742;51061;38.7440956;-77.8215005
743;55007;46.634199200000005;-91.17728149999999
744;21063;38.1168826;-83.09611600000001
745;32510;39.1530598;-119.74736809999999
746;04003;31.8401287;-109.77516270000001
747;12007;29.9523863;-82.1666793
748;28091;31.2301672;-89.821712
749;72111;18.026617899999998;-66.7281249
750;51530;37.7293448;-79.35813370000001
751;38001;46.0968146;-102.5331983
752;48457;30.7692953;-94.3756561
753;35033;35.9828413;-104.92189750000001
754;13167;32.6945842;-82.6639696
755;05095;34.679511700000006;-91.20330990000001
756;54019;38.030932799999995;-81.0860508
757;31149;42.394749;-99.4208512
758;51197;36.8998674;-81.0830007
759;48471;30.7431631;-95.56982459999999
760;72145;18.455127899999997;-66.39788320000001
761;13091;32.164369;-83.16786579999999
762;55041;45.666880600000006;-88.7733265
763;31067;40.255233700000005;-96.6834528
764;49035;40.6678828;-111.92423970000002
765;09003;41.806053399999996;-72.7329157
766;31085;40.53723370000001;-101.0479627
767;42047;41.4273317;-78.6539366
768;51700;37.0761357;-76.5219802
769;48179;35.4025424;-100.81237359999999
770;05067;35.5964674;-91.2232051
771;23031;43.426018799999994;-70.6684248
772;28007;33.0904678;-89.5886219
773;18149;41.2844785;-86.64463590000001
774;27123;45.0152037;-93.0999648
775;27113;48.069247;-96.03772540000001
776;48253;32.743708899999994;-99.87442970000001
777;72147;18.125418;-65.432474
778;56021;41.292830200000004;-104.660395
779;48335;32.3041168;-100.92439240000002
780;51678;37.7823316;-79.4443196
781;37079;35.481959;-77.68168759999999
782;21167;37.8120852;-84.8796946
783;31061;40.1832031;-98.96208
784;20207;37.8881929;-95.7584691
785;30077;46.8442254;-112.93109979999998
786;02158;62.2835878;-163.19017140000003
787;28027;34.2286699;-90.603165
788;12023;30.221650899999997;-82.62337120000001
789;48447;33.1706954;-99.20579599999999
790;05029;35.265702000000005;-92.6892479
791;29147;40.3611359;-94.8831457
792;38073;46.449276399999995;-97.6475541
793;47121;35.512203;-84.8161015
794;19041;43.0812244;-95.1498753
795;29077;37.25819570000001;-93.34064090000001
796;42077;40.6142409;-75.5906269
797;19033;43.074975099999996;-93.25096459999999
798;48105;30.7175316;-101.4042113
799;08075;40.7280911;-103.0904639
800;40077;34.875136499999996;-95.2722625
801;39167;39.4506764;-81.4906359
802;18067;40.483536799999996;-86.1141178
803;21047;36.8920592;-87.4929864
804;26101;44.3503855;-86.60296679999999
805;40139;36.7463169;-101.48385490000001
806;13237;33.3210605;-83.37178979999999
807;47077;35.6539945;-88.3876742
808;54043;38.1717696;-82.0776231
809;47167;35.5002588;-89.766803
810;48183;32.486397100000005;-94.81627590000001
811;24011;38.87153060000001;-75.831662
812;39173;41.3601834;-83.6226821
813;16007;42.2858922;-111.32751680000001
814;48285;29.3825778;-96.9236334
815;39045;39.747694;-82.626685
816;53057;48.4932917;-121.8157703
817;01007;33.0158929;-87.12714749999999
818;46031;45.6856708;-101.1796647
819;21187;38.4993945;-84.8415902
820;27055;43.6669899;-91.5015556
821;21181;38.338031;-84.0262231
822;45025;34.637017799999995;-80.15922690000001
823;28155;33.6120605;-89.28396120000001
824;35035;32.6155988;-105.75130790000001
825;72115;18.466357000000002;-66.9276025
826;29117;39.778587;-93.54820129999999
827;13063;33.5426863;-84.35557270000001
828;27073;44.9998559;-96.176836
829;55053;44.324589700000004;-90.7995104
830;31017;42.359561799999994;-99.9239198
831;21077;38.7601027;-84.86215250000001
832;21017;38.2025623;-84.20986020000001
833;17147;40.009032700000006;-88.5923546
834;19101;41.0058877;-91.9666345
835;29179;37.366463700000004;-90.9722821
836;26159;42.282149700000005;-86.30607619999999
837;47105;35.7350854;-84.3140848
838;13129;34.5096669;-84.87386219999999
839;12055;27.3410799;-81.34235340000001
840;31157;41.85033060000001;-103.7015494
841;16019;43.395170799999995;-111.6218783
842;21087;37.275381599999996;-85.5784829
843;46137;44.9897638;-101.6608274
844;72029;18.329872;-65.8851394
845;37051;35.050192100000004;-78.82871870000001
846;46119;44.722325;-100.1313985
847;55059;42.5797034;-87.4250046
848;26139;42.942460700000005;-86.65494620000001
849;08015;38.7382234;-106.31668329999998
850;38089;46.8170312;-102.6620262
851;06089;40.7605142;-122.04355559999999
852;22113;29.7897222;-92.2915678
853;37193;36.2088833;-81.1660949
854;26021;41.791381799999996;-86.74254350000001
855;26119;45.02413370000001;-84.1301067
856;17163;38.470197600000006;-89.9285459
857;48137;29.985877399999996;-100.3073732
858;17065;38.0852273;-88.5390093
859;56037;41.6603282;-108.8756774
860;05031;35.8277285;-90.6314213
861;01121;33.369313500000004;-86.1759302
862;26155;42.9515446;-84.14635179999999
863;51620;36.68401420000001;-76.94139559999999
864;20189;37.201700200000005;-101.3172684
865;01003;30.659218300000003;-87.74606659999999
866;13263;32.7046026;-84.5300288
867;13085;34.4426077;-84.17326109999999
868;39135;39.7388104;-84.6447584
869;08089;37.884169799999995;-103.7212597
870;13097;33.7012421;-84.7673139
871;37135;36.0625255;-79.12003399999999
872;36079;41.4279067;-73.74386080000001
873;48093;31.9516447;-98.54961690000002
874;29186;37.885844899999995;-90.16153059999999
875;31163;41.2187425;-98.97284920000001
876;48491;30.649081699999996;-97.60506459999999
877;55073;44.898036299999994;-89.757823
878;53073;48.8426531;-121.8364325
879;05009;36.3042991;-93.0792364
880;29111;40.0845592;-91.7288031
881;40009;35.2706008;-99.6900574
882;53003;46.1818612;-117.2277813
883;36073;43.502286700000006;-78.2297258
884;26137;45.021787100000005;-84.5766031
885;27173;44.7157358;-95.862756
886;21025;37.5178069;-83.31715820000001
887;45067;34.0836195;-79.3540014
888;19015;42.038641999999996;-93.938358
889;37147;35.59248970000001;-77.3727387
890;19099;41.6855513;-93.0541468
891;48287;30.321498300000002;-96.97682259999999
892;06001;37.647138500000004;-121.91248799999998
893;20193;39.3577126;-101.08338590000001
894;20143;39.1379632;-97.6548025
895;47157;35.1837942;-89.895397
896;21085;37.4585771;-86.3440113
897;56029;44.4923865;-109.59359750000002
898;19019;42.4703284;-91.83866579999999
899;27069;48.7760403;-96.7803493
900;29141;38.4208062;-92.87483459999999
901;47007;35.5935612;-85.20591040000001
902;13175;32.393219699999996;-82.92631709999999
903;36061;40.7766419;-73.97018709999999
904;05039;33.96782329999999;-92.6539989
905;51630;38.2992718;-77.4866583
906;48125;33.6153628;-100.7876173
907;55091;44.627436200000005;-91.8348898
908;20097;37.5612311;-99.28653890000001
909;48233;35.837047;-101.3627461
910;48465;29.8752853;-101.14332370000001
911;55049;43.0010208;-90.1336915
912;12001;29.675740299999998;-82.357221
913;42017;40.33688720000001;-75.10706
914;30035;48.7056706;-112.9905023
915;12113;30.701268900000002;-87.01289
916;21203;37.3610502;-84.3143684
917;18103;40.7728833;-86.0442575
918;21149;37.5267075;-87.2655972
919;41059;45.591199700000004;-118.73387949999999
920;46102;43.3335802;-102.5616865
921;12061;27.7005283;-80.57478940000001
922;42103;41.325948499999996;-75.0315143
923;20163;39.3460064;-99.3244921
924;13117;34.225143;-84.12740749999999
925;46111;44.0189419;-98.0917093
926;40051;35.0210581;-97.8868902
927;55078;44.9913041;-88.6692512
928;35061;34.716840399999995;-106.8065821
929;55029;45.0934165;-87.0486828
930;29029;38.0265275;-92.7653271
931;40047;36.3780539;-97.78845030000001
932;26091;41.8960225;-84.07435629999999
933;48011;34.964179;-101.3566363
934;01091;32.2475911;-87.79109100000001
935;01049;34.460929;-85.80399200000001
936;50011;44.8589643;-72.9094023
937;48391;28.3221157;-97.1624723
938;19053;40.7363787;-93.78457990000001
939;21061;37.2275136;-86.21801529999999
940;24001;39.6123134;-78.7031037
941;18117;38.547381200000004;-86.489257
942;19151;42.7340333;-94.67827890000001
943;05019;34.0533162;-93.1762085
944;48413;30.8962331;-100.52721609999999
945;20151;37.647594299999994;-98.7401199
946;51097;37.717771899999995;-76.9055814
947;17035;39.273121;-88.24061929999999
948;18143;38.6794309;-85.75189809999999
949;40101;35.6175506;-95.3839106
950;48367;32.7770964;-97.80590490000002
951;13183;31.749563300000002;-81.7428697
952;26149;41.911487799999996;-85.5228703
953;34039;40.659870700000006;-74.3086957
954;36027;41.7547699;-73.7400411
955;56017;43.7202092;-108.4350765
956;48333;31.494888500000002;-98.59462309999999
957;48403;31.343299699999996;-93.8519129
958;55123;43.599366100000005;-90.8219835
959;40097;36.303804;-95.2356382
960;16013;43.394192;-113.9553713
961;08031;39.761850200000005;-104.8811054
962;37005;36.4893563;-81.1322987
963;40033;34.290676;-98.37343790000001
964;29221;37.9426107;-90.8970179
965;17001;39.9860525;-91.19496070000001
966;45031;34.3321854;-79.9621155
967;55137;44.1128231;-89.23978620000001
968;02110;58.372909899999996;-134.17844540000002
969;31045;42.711214399999996;-103.1348721
970;26129;44.3332801;-84.1280728
971;48131;27.681123200000002;-98.4973933
972;55065;42.6555782;-90.13029159999999
973;01093;34.1382194;-87.881551
974;21095;36.8592233;-83.2214968
975;51037;37.0090421;-78.6585682
976;38103;47.5808513;-99.6822135
977;39041;40.278941100000004;-83.00746219999999
978;48065;35.4054961;-101.3553558
979;13033;33.0601805;-82.0001638
980;16067;42.8572114;-113.63984040000001
981;21059;37.731671;-87.08713900000001
982;29149;36.6853104;-91.4018272
983;26127;43.647254600000004;-86.8075751
984;01011;32.1017589;-85.7172613
985;36023;42.594039;-76.0762398
986;42029;39.9740287;-75.749752
987;24033;38.8292875;-76.84818
988;39099;41.0108798;-80.77039559999999
989;36085;40.561262799999994;-74.1398995
990;27077;48.76810029999999;-94.9046335
991;55121;44.3030501;-91.3588668
992;20107;38.2165494;-94.8449321
993;05013;33.5604604;-92.513879
994;08091;38.154731299999995;-107.78848020000001
995;47125;36.500353499999996;-87.3808865
996;38055;47.5304586;-101.3530871
997;01047;32.3335397;-87.1143556
998;37195;35.700356899999996;-77.9215978
999;47079;36.325295000000004;-88.3002878
1000;18053;40.5157575;-85.6549455
1001;13257;34.5529139;-83.2902156
1002;48097;33.639196399999996;-97.21034329999999
1003;12071;26.5590348;-81.8919943
1004;51171;38.856204;-78.5739867
1005;21107;37.3110702;-87.54219559999999
1006;04009;32.9318277;-109.8783103
1007;30109;46.9629657;-104.2745184
1008;13315;31.962719899999996;-83.43825859999998
1009;16075;44.00243;-116.7502379
1010;48095;31.3188831;-99.8636485
1011;47131;36.3579958;-89.1500236
1012;27031;47.538569;-90.2901889
1013;30009;45.2244683;-109.02855430000001
1014;55013;45.8668974;-92.3757305
1015;37141;34.5125561;-77.88810629999999
1016;09001;41.227412799999996;-73.36706140000001
1017;51710;36.9230149;-76.2446413
1018;56045;43.846213299999995;-104.5700202
1019;13161;31.8116153;-82.6368248
1020;48315;32.7981821;-94.3568533
1021;18075;40.434956;-85.0023313
1022;54089;37.655998600000004;-80.856325
1023;01079;34.529776;-87.3218651
1024;48421;36.2785929;-101.8992648
1025;29113;39.062254700000004;-90.9629165
1026;48013;28.8914775;-98.535381
1027;13219;33.834124700000004;-83.43772840000001
1028;12079;30.447232500000002;-83.4704159
1029;31159;40.8719439;-97.140383
1030;39019;40.5798841;-81.090787
1031;22091;30.8225386;-90.7083074
1032;55139;44.0857068;-88.6681488
1033;30021;47.266130100000005;-104.8982713
1034;04001;35.385084;-109.4901722
1035;13253;30.933959899999998;-84.8676853
1036;48171;30.3250913;-98.9418512
1037;51099;38.2771799;-77.1626355
1038;42075;40.3714482;-76.4648185
1039;29057;37.4323495;-93.854878
1040;39105;39.0898068;-82.0283968
1041;40099;34.485766399999996;-97.0715567
1042;10001;39.0970884;-75.50298190000001
1043;30081;46.0777441;-114.105795
1044;20117;39.7827091;-96.5212426
1045;30105;48.349849600000006;-106.6704238
1046;51187;38.908221399999995;-78.207594
1047;18041;39.6396552;-85.1850315
1048;31081;40.872817299999994;-98.02232940000002
1049;13207;33.0174352;-83.9229376
1050;47053;35.9916316;-88.9338117
1051;51149;37.1873255;-77.2209931
1052;38027;47.7234355;-98.9004745
1053;53053;47.051412799999994;-122.1532402
1054;40025;36.7483904;-102.5176984
1055;31125;41.4023855;-97.9914083
1056;06021;39.602546200000006;-122.40169979999999
1057;33001;43.5191091;-71.42536609999999
1058;51159;37.9428936;-76.7305609
1059;05057;33.735953;-93.6643553
1060;46099;43.6674723;-96.7957261
1061;26035;43.99113679999999;-84.83832530000001
1062;34037;41.1374609;-74.69191409999999
1063;36091;43.10613529999999;-73.8553872
1064;49013;40.2893927;-110.4295838
1065;38071;48.2661631;-98.73903100000001
1066;47061;35.3933855;-85.7103793
1067;51027;37.2681198;-82.0381508
1068;22049;32.3042901;-92.56169969999999
1069;38021;46.1077559;-98.4965182
1070;29005;40.431846;-95.4375546
1071;48045;34.5251725;-101.205893
1072;40015;35.167920200000005;-98.3810447
1073;36041;43.657878600000004;-74.5024556
1074;29037;38.6464737;-94.3545467
1075;51029;37.573928;-78.5291687
1076;37029;36.342343799999995;-76.16248759999999
1077;08013;40.094969899999995;-105.39769109999999
1078;12109;29.8904875;-81.40004040000001
1079;29079;40.1125409;-93.5650538
1080;47075;35.5866782;-89.2826913
1081;26095;46.940601799999996;-85.5823683
1082;33019;43.361188299999995;-72.2220839
1083;13141;33.2692195;-83.00046529999999
1084;54029;40.5169584;-80.57016429999999
1085;72003;18.3756809;-67.1837074
1086;29139;38.9351835;-91.465427
1087;48473;30.013590100000002;-95.9821493
1088;05105;34.9463629;-92.92687729999999
1089;69120;14.936783499999999;145.601021
1090;20029;39.487328600000005;-97.6413898
1091;17039;40.1814993;-88.9018526
1092;54027;39.3121395;-78.61198859999999
1093;48445;33.171229;-102.33928399999999
1094;45007;34.521235;-82.63860290000001
1095;28039;30.8554305;-88.64226790000001
1096;17085;42.362390500000004;-90.21147049999999
1097;48469;28.796369899999995;-96.9711977
1098;18135;40.1640793;-85.0057896
1099;29059;37.6835825;-93.0338146
1100;21081;38.649167;-84.6259245
1101;13039;30.913358000000002;-81.6420193
1102;38017;46.9270033;-97.2523747
1103;46033;43.684942799999995;-103.46225
1104;38061;48.210072600000004;-102.3648952
1105;02050;60.9291413;-160.1526246
1106;29227;40.4804994;-94.41919820000001
1107;56025;42.977644700000006;-106.7682192
1108;19131;43.3485643;-92.78446629999999
1109;22025;31.666517;-91.846703
1110;16059;44.9285059;-113.8870422
1111;28029;31.8669151;-90.4487578
1112;02060;58.7416473;-156.9669094
1113;49031;38.3358805;-112.1293755
1114;21043;38.30954860000001;-83.0487958
1115;26049;43.021076799999996;-83.7063718
1116;22007;29.898852899999998;-91.0524649
1117;05097;34.545655700000005;-93.664153
1118;13179;31.8074582;-81.4578709
1119;40141;34.3710852;-98.931701
1120;18035;40.227543299999994;-85.39926170000001
1121;72063;18.2725815;-65.98117679999999
1122;21145;37.0541106;-88.71245440000001
1123;22117;30.8521435;-90.04625340000001
1124;17183;40.1867542;-87.72677790000002
1125;22085;31.560402399999997;-93.5595793
1126;48373;30.784552500000004;-94.8373376
1127;36123;42.638237;-77.1043238
1128;53033;47.49059929999999;-121.833996
1129;41017;43.9151181;-121.22557509999999
1130;36107;42.1780565;-76.29745559999999
1131;46083;43.2794204;-96.72228620000001
1132;18147;38.0096966;-87.01037459999999
1133;48389;31.308365999999996;-103.71270600000001
1134;12091;30.665851;-86.5941872
1135;37121;36.013102;-82.1635541
1136;40067;34.10508239999999;-97.8388896
1137;05145;35.2551175;-91.7530339
1138;26117;43.3127822;-85.1494679
1139;12021;26.118786;-81.40095529999999
1140;50005;44.4687907;-72.11216759999999
1141;48085;33.1945322;-96.5794437
1142;12115;27.184385499999998;-82.36583509999998
1143;26031;45.4760217;-84.4954307
1144;18153;39.0892251;-87.4158429
1145;51135;37.14116679999999;-78.0538655
1146;01075;33.7870852;-88.0874309
1147;29035;36.944857899999995;-90.9457051
1148;22095;30.144068199999996;-90.4909596
1149;26045;42.589530100000005;-84.84644990000001
1150;02282;60.017452799999994;-140.416942
1151;31083;40.17876629999999;-99.4034177
1152;29061;39.962838700000006;-93.97005300000001
1153;39097;39.89660739999999;-83.4008847
1154;50007;44.4633289;-73.06940990000001
1155;15009;20.855930800000003;-156.6015502
1156;20031;38.2364502;-95.7291373
1157;40053;36.7882544;-97.7881508
1158;13205;31.228996999999996;-84.192038
1159;51680;37.399016100000004;-79.1954582
1160;48043;29.808996500000003;-103.2524579
1161;72083;18.2275938;-66.9775799
1162;22029;31.4698053;-91.626315
1163;48193;31.707342399999998;-98.1117562
1164;20003;38.2151139;-95.2920464
1165;28049;32.267787899999995;-90.4660171
1166;54069;40.0989316;-80.6207278
1167;54065;39.5550021;-78.2573449
1168;33017;43.2932725;-71.0355891
1169;48341;35.8356759;-101.8905018
1170;49019;38.9743261;-109.57345020000001
1171;05111;35.568870200000006;-90.6811037
1172;48453;30.239512800000004;-97.6912697
1173;36101;42.2667252;-77.3855253
1174;18073;41.017688299999996;-87.1188137
1175;46067;43.336710100000005;-97.74938279999999
1176;46043;43.391506400000004;-98.35843309999998
1177;24047;38.2221332;-75.30993149999999
1178;40095;34.027006799999995;-96.770533
1179;05063;35.7374992;-91.55994229999999
1180;05085;34.7551137;-91.894132
1181;01033;34.703112;-87.8014569
1182;37145;36.3863503;-78.9656233
1183;20195;38.92130220000001;-99.86542299999999
1184;13181;33.79215070000001;-82.44829920000001
1185;31095;40.1757356;-97.1431027
1186;29145;36.9083713;-94.335034
1187;06037;34.1963983;-118.26186159999999
1188;28073;31.1975865;-89.5063691
1189;30033;47.2671843;-106.9959912
1190;28015;33.440794800000006;-89.918887
1191;48203;32.5479914;-94.3744344
1192;40131;36.3777941;-95.6013835
1193;48103;31.422796500000004;-102.48777390000001
1194;26001;44.6825347;-82.83407840000001
1195;29225;37.28080429999999;-92.8760795
1196;18017;40.7537986;-86.3551685
1197;21129;37.608115999999995;-83.7192475
1198;49003;41.276061;-113.126226
1199;13319;32.8042663;-83.1755122
1200;08025;38.306180100000006;-103.7727363
1201;31041;41.3938927;-99.7268662
1202;28011;33.7991391;-90.8841199
1203;48407;30.574388399999997;-95.1631363
1204;39139;40.774159000000004;-82.54278120000001
1205;48257;32.5989442;-96.2883773
1206;04011;33.2388723;-109.2423231
1207;13061;31.6198309;-84.99258259999999
1208;69100;14.152493400000001;145.21290369999997
1209;41037;42.7884009;-120.3897896
1210;13283;32.4095857;-82.5708819
1211;48317;32.3098298;-101.9618363
1212;19097;42.1642256;-90.5745819
1213;13043;32.4039497;-82.07126559999999
1214;01037;32.9314453;-86.2434818
1215;18163;38.0200703;-87.58616590000001
1216;34023;40.4396214;-74.4074303
1217;25005;41.748588;-71.088894
1218;36115;43.3123766;-73.4394282
1219;35023;31.8980519;-108.7519293
1220;08083;37.338024700000005;-108.59578640000001
1221;29039;37.7336549;-93.8500144
1222;30013;47.3165751;-111.3502622
1223;26093;42.6025316;-83.91171829999999
1224;46079;44.0284497;-97.1232229
1225;37033;36.3942984;-79.339609
1226;51019;37.3122568;-79.52722340000001
1227;05143;35.978001;-94.2172695
1228;51169;36.7127756;-82.6136238
1229;08095;40.594711700000005;-102.34510470000001
1230;28105;33.42231339999999;-88.87615140000001
1231;21071;37.552456;-82.7397239
1232;37087;35.5588823;-82.9813074
1233;13321;31.5517733;-83.8499598
1234;21235;36.7580237;-84.1446485
1235;31133;40.1378496;-96.24522540000001
1236;32007;41.14113270000001;-115.3514239
1237;32019;39.0222125;-119.1974246
1238;40039;35.6456012;-98.99738570000001
1239;39127;39.743187400000004;-82.2379525
1240;51670;37.2910098;-77.2989443
1241;06015;41.763958;-124.00361399999998
1242;40127;34.377899;-95.40808179999999
1243;13101;30.7140081;-82.89737579999999
1244;37017;34.5919375;-78.5394885
1245;29219;38.761902;-91.1593065
1246;55081;43.9451751;-90.6199687
1247;21225;37.658029299999995;-87.9516496
1248;27145;45.5552345;-94.6104822
1249;47025;36.501571999999996;-83.6606975
1250;69085;16.028783999999998;146.001994
1251;21109;37.4034585;-84.0205757
1252;22033;30.543929700000003;-91.093131
1253;30101;48.6451246;-111.7334723
1254;13249;32.2634439;-84.3227083
1255;16043;44.2180909;-111.484429
1256;55017;45.069091799999995;-91.2835054
1257;21199;37.1073741;-84.57695340000001
1258;13173;31.0381973;-83.0631635
1259;28107;34.365205200000005;-89.9630654
1260;48121;33.205132;-97.1211403
1261;19047;42.04311920000001;-95.38909029999999
1262;13027;30.8229337;-83.5819054
1263;13201;31.1629309;-84.7303983
1264;22003;30.6527435;-92.8196052
1265;30095;45.65854470000001;-109.3815759
1266;36015;42.1552804;-76.7471791
1267;29031;37.3841408;-89.68565749999999
1268;31069;41.6333638;-102.3029845
1269;54091;39.3324778;-80.0465539
1270;72119;18.376369399999998;-65.7984342
1271;48015;29.891901300000004;-96.2701696
1272;51147;37.2248813;-78.4329574
1273;12049;27.492845799999998;-81.8215798
1274;18177;39.8630908;-85.00673509999999
1275;21147;36.731136299999996;-84.4910515
1276;49039;39.3825309;-111.57288259999999
1277;20093;37.9944614;-101.3081363
1278;50023;44.2749884;-72.60951379999999
1279;40105;36.789614799999995;-95.6133123
1280;29015;38.301035799999994;-93.2879421
1281;51131;37.302775399999994;-75.92401770000001
1282;29137;39.4982695;-92.00645820000001
1283;54039;38.328067499999996;-81.5235156
1284;51025;36.764204299999996;-77.86148320000001
1285;37181;36.365480600000005;-78.4054343
1286;56015;42.0894553;-104.35354029999999
1287;13009;33.0594897;-83.2554566
1288;12073;30.4593104;-84.2778004
1289;21207;36.9905867;-85.0549503
1290;25023;41.987195899999996;-70.7419417
1291;39053;38.8170456;-82.3017463
1292;01067;31.516977899999997;-85.2399712
1293;29013;38.257217100000005;-94.33924590000001
1294;28089;32.6343703;-90.0341603
1295;48227;32.3034298;-101.4387208
1296;55111;43.428001;-89.9433184
1297;51095;37.324836700000006;-76.7778878
1298;22105;30.6215313;-90.40663029999999
1299;41013;44.1630537;-120.37158490000002
1300;13273;31.777190899999997;-84.43944640000001
1301;27085;44.8216571;-94.2723231
1302;53041;46.5800714;-122.3774443
1303;20199;38.9266259;-101.77110309999999
1304;16041;42.1736093;-111.82296529999999
1305;01063;32.844496500000005;-87.9642005
1306;19147;43.0753374;-94.6690546
1307;27039;44.02070560000001;-92.86935290000001
1308;27047;43.6742019;-93.3502887
1309;25001;41.7990145;-70.21188029999999
1310;17049;39.0479445;-88.5928488
1311;39069;41.331584299999996;-84.0688996
1312;38057;47.3071473;-101.83332790000001
1313;29019;38.9898614;-92.3102022
1314;48305;33.1784124;-101.8184933
1315;40029;34.5828612;-96.288039
1316;31105;41.199273600000005;-103.7031528
1317;17031;41.894293700000006;-87.6454546
1318;45047;34.155795899999994;-82.1278759
1319;06035;40.7210862;-120.62995179999999
1320;39021;40.1327753;-83.7676037
1321;48259;29.943524600000003;-98.7092693
1322;38029;46.284255200000004;-100.2378424
1323;22087;29.9181102;-89.2634941
1324;02198;55.6827733;-133.1623885
1325;41023;44.4963261;-119.0140572
1326;35006;34.9282721;-107.99268049999999
1327;38043;46.9382725;-99.73119799999999
1328;42107;40.703682;-76.2177878
1329;38087;46.445833799999996;-103.462462
1330;01119;32.597481099999996;-88.2000571
1331;51087;37.6312689;-77.6519216
1332;48209;30.061224699999997;-98.0292673
1333;51067;36.9911862;-79.88271490000001
1334;42021;40.5102221;-78.71047829999999
1335;40037;35.90773239999999;-96.3797931
1336;18039;41.6006928;-85.8639864
1337;47085;36.040821799999996;-87.7904526
1338;20063;38.9172385;-100.4873598
1339;24027;39.252263899999996;-76.92440570000001
1340;48495;31.8328615;-103.05492459999999
1341;46071;43.677506;-101.6263229
1342;22093;30.0247772;-90.7939562
1343;51013;38.8783374;-77.10070340000001
1344;48087;34.9633577;-100.27213509999999
1345;48497;33.2190947;-97.6539968
1346;13169;33.0216636;-83.5621958
1347;55045;42.6755218;-89.6050743
1348;22079;31.1932037;-92.5359531
1349;29161;37.8663263;-91.79034920000001
1350;27167;46.3623354;-96.47665699999999
1351;17149;39.6251059;-90.8890344
1352;08053;37.8211654;-107.33826129999998
1353;40069;34.313455299999994;-96.65425450000001
1354;21023;38.6803649;-84.11523509999999
1355;55037;45.8718277;-88.4069879
1356;38077;46.265219200000004;-96.93795990000001
1357;16035;46.67257;-115.6535003
1358;46121;43.2087936;-100.70766359999999
1359;46125;43.3086698;-97.15018509999999
1360;36065;43.2427273;-75.4342824
1361;56031;42.131592700000006;-104.9539626
1362;53005;46.2281252;-119.51665940000001
1363;22051;29.522281;-90.081001
1364;51001;37.7659435;-75.7578073
1365;26081;43.0324971;-85.547446
1366;06077;37.9349815;-121.272244
1367;34015;39.722874499999996;-75.1456793
1368;19173;40.7379489;-94.6971082
1369;17121;38.648236100000005;-88.9203624
1370;19163;41.642079100000004;-90.62228890000002
1371;31053;41.57700820000001;-96.6458526
1372;48039;29.167817499999998;-95.434647
1373;13155;31.604306199999996;-83.27703740000001
1374;29135;38.6330371;-92.5836417
1375;37023;35.746182;-81.7061795
1376;19193;42.3932198;-96.05329559999998
1377;12125;30.054279600000005;-82.366918
1378;13241;34.883934499999995;-83.40487009999998
1379;02150;57.7044003;-153.9183721
1380;21211;38.239011100000006;-85.22824709999999
1381;45027;33.6646821;-80.2178886
1382;05007;36.3378189;-94.2562984
1383;01113;32.289811300000004;-85.18697979999999
1384;40013;33.9640035;-96.26413649999999
1385;72079;17.978511100000002;-67.04011089999999
1386;22073;32.480932;-92.1515814
1387;06025;33.0408143;-115.3554001
1388;48279;34.0688615;-102.3480182
1389;16087;44.4482229;-116.79779170000002
1390;27117;44.0153614;-96.2570147
1391;16057;46.81892020000001;-116.73097369999999
1392;30047;47.642900700000006;-114.0836866
1393;20175;37.1809599;-100.8552566
1394;13275;30.8646195;-83.9198155
1395;72045;18.2250315;-66.2194806
1396;45087;34.690396500000006;-81.61589609999999
1397;53011;45.7717295;-122.4859533
1398;20053;38.7008451;-98.2053552
1399;28001;31.4862243;-91.35179659999999
1400;22063;30.440419399999996;-90.7274738
1401;08035;39.325414;-104.9259871
1402;06033;39.0948019;-122.74675690000001
1403;13005;31.550209499999998;-82.4514325
1404;17095;40.9309446;-90.21379209999999
1405;20203;38.4819222;-101.34743409999999
1406;17111;42.3242982;-88.45224499999999
1407;31049;41.1119026;-102.33260899999999
1408;05043;33.587241799999994;-91.7227781
1409;01073;33.5534439;-86.8965359
1410;13083;34.8524237;-85.5062006
1411;17071;40.814471000000005;-90.9412464
1412;28067;31.6166011;-89.1685317
1413;27013;44.0337104;-94.0640122
1414;47119;35.615696299999996;-87.07776319999999
1415;48249;27.7335157;-98.09081409999999
1416;20085;39.4111453;-95.794485
1417;41063;45.593753;-117.18557959999998
1418;51735;37.1283599;-76.3035337
1419;45023;34.6893424;-81.1612488
1420;32003;36.2142575;-115.01381200000002
1421;36003;42.2478532;-78.0261531
1422;13119;34.3752657;-83.2275325
1423;21097;38.4445776;-84.3341313
1424;42059;39.8477067;-80.2256552
1425;27001;46.6024464;-93.41976
1426;48309;31.5495958;-97.2015108
1427;47165;36.473442999999996;-86.4597975
1428;13297;33.7838866;-83.731829
1429;50017;44.0033924;-72.3696871
1430;18031;39.3059799;-85.499831
1431;51005;37.78790479999999;-80.008669
1432;27133;43.6695866;-96.2632376
1433;39015;38.9313769;-83.8667723
1434;29067;36.9465168;-92.51589179999999
